"","text","emosi.anger","emosi.anticipation","emosi.disgust","emosi.fear","emosi.joy","emosi.sadness","emosi.surprise","emosi.trust","emosi.negative","emosi.positive"
"717","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"718","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"719","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"720","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"721","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"722","r buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas ",0,0,0,0,0,0,0,0,0,0
"723","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"724","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"725","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"726","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"727","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"728","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"729","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"730","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"731","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"732","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"733","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"734","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"735","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"736","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"737","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"738","merintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus men ",0,0,0,0,0,0,0,0,0,0
"739","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"740","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"741","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"742","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"743","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"744","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"745","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"746","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"747","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"748","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"749","sosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid m ",0,0,0,0,0,0,0,0,0,0
"750","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"751","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"752","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"753","sobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis r",0,0,0,0,0,0,0,0,0,0
"754","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"755","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"756","erwinaksahasil weberwin aksa kenakan jusuf kalla di balik bisn ",0,0,0,0,0,0,0,0,0,0
"757","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"758","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"759","ndat yang jelas berbeda karena berada dikubu merintah dulu bela rakyat demi rakyat sekarang bela oligarki ",0,0,0,0,0,0,0,0,0,0
"760","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"761","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"762","kalau merintah tidak mau di kritik mundur ajalebih baik bisnis r banyak duitnya",0,0,0,0,0,0,0,0,0,0
"763","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"764","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"765","merintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus men ",0,0,0,0,0,0,0,0,0,0
"766","bahwa ketika anda ingin membuat hukum dalam bentuk ogram kebijakan mbangunan merintahanda sudah meng ",0,0,0,0,0,0,0,0,0,0
"767","bahwa ketika anda ingin membuat hukum dalam bent ",0,0,0,0,0,0,0,0,0,0
"768","bahwa ketika anda ingin membuat hukum dalam bentuk ogram kebijakan mbangunan merintahanda sudah meng ",0,0,0,0,0,0,0,0,0,0
"769","bahwa ketika anda ingin membuat hukum dalam bentuk ogram kebijakan mbangunan merintahanda sudah meng ",0,0,0,0,0,0,0,0,0,0
"770","bahwa ketika anda ingin membuat hukum dalam bentuk ogram kebijakan mbangunan merintah",0,0,0,0,0,0,0,0,0,0
"771","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"772","jadigsi orentasinya sosial bukan bisnis dan itu sdh diklarifikasi oleh ketua kadin mereka ternggil gotong ",0,0,0,0,0,0,0,0,0,0
"773","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"774","rtorang di luar merintah mah menurut saya sih ok aja bisnis rlagian juga utk memudahkan akses masyaraka",0,0,0,0,0,0,0,0,0,0
"775","a omsebegitu sakitnyax dicat jdi komisaris bumn sam menggadaikan akal sehatnya d ",0,0,0,0,0,0,0,0,0,0
"776","rtasyik babak baru bisnis r antigen dan swab yang sti uu masih bisa digunakan dan selalu digunakan untuk menam",0,0,0,0,0,0,0,0,1,0
"777","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"778","lsm duit dari merintah dan ada dari luar negeri saya juga gak suka lsm teta ya audit dulu di ",0,0,0,0,0,0,0,0,0,0
"779","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"780","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"781","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"782","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"783","rtbiar kami jelaslan agar otak imutmu hamakibat terbongkarnya luhut nya bisnis r ini maka an kebija",0,0,0,0,0,0,0,0,0,0
"784","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"785","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"786","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"787","rtasyik babak baru bisnis r antigen dan swab yang sti uu masih bisa digunakan dan selalu digunakan untuk menam",0,0,0,0,0,0,0,0,1,0
"788","rtasyik babak baru bisnis r antigen dan swab yang sti uu masih bisa digunakan dan selalu digunakan untuk menam",0,0,0,0,0,0,0,0,1,0
"789","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"790","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"791","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"792","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"793","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"794","rtbisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerintah di n",0,0,0,0,0,0,0,0,1,0
"795","bisnis r membuat gelombang ndemi tak rnah surut dan akan melahirkan ribuan varian virus barusetiamerin ",0,0,0,0,0,0,0,0,1,0
"796","rtasyik babak baru bisnis r antigen dan swab yang sti uu masih bisa digunakan dan selalu digunakan untuk menam",0,0,0,0,0,0,0,0,1,0
